날짜,시가,고가,저가,거래량,종가
2022-02-16,2719.61,2730.43,2711.34,422366402,2729.68
2022-02-17,2735.11,2770.66,2711.99,611421577,2744.09
2022-02-18,2714.52,2747.08,2711.88,513521173,2744.52
2022-02-21,2706.65,2746.62,2694.9,495301161,2743.8
2022-02-22,2705.08,2721.84,2690.09,648400532,2706.79
2022-02-23,2727.43,2729.56,2705.31,537841009,2719.53
2022-02-24,2689.28,2694.55,2642.63,926399613,2648.8
2022-02-25,2678.47,2694.81,2665.96,664347310,2676.76
2022-02-28,2663.0,2699.18,2658.25,613470298,2699.18
2022-03-02,2698.31,2716.46,2692.24,527950387,2703.52
2022-03-03,2729.86,2748.21,2726.35,614514855,2747.08
2022-03-04,2736.58,2736.58,2702.34,765675798,2713.43
2022-03-07,2680.17,2680.17,2644.1,571562292,2651.31
2022-03-08,2617.33,2647.18,2605.81,540370226,2622.4
2022-03-10,2660.86,2682.79,2660.86,613810463,2680.32
2022-03-11,2665.95,2672.62,2647.28,797034211,2661.28
2022-03-14,2654.93,2661.76,2633.31,636324491,2645.65
2022-03-15,2630.31,2641.97,2615.08,604181621,2621.53
2022-03-16,2649.85,2659.9,2630.03,736353564,2659.23
2022-03-17,2703.27,2714.0,2694.51,546079006,2694.51
2022-03-18,2695.64,2708.16,2688.71,644017432,2707.02
2022-03-21,2717.81,2717.81,2683.69,502401733,2686.05
2022-03-22,2686.68,2712.14,2686.58,489441786,2710.0
2022-03-23,2727.12,2742.27,2720.83,883375917,2735.05
2022-03-24,2716.25,2729.66,2705.14,960897734,2729.66
2022-03-25,2740.83,2740.95,2722.36,602771056,2729.98
2022-03-28,2721.22,2737.46,2707.74,768042550,2729.56
2022-03-29,2745.62,2754.18,2733.22,732159279,2741.07
2022-03-30,2758.31,2760.6,2740.02,840134353,2746.74
2022-03-31,2743.24,2765.2,2743.2,1030288741,2757.65
2022-04-01,2745.85,2745.85,2729.68,1305564027,2739.85
2022-04-04,2729.86,2758.38,2722.45,1022970584,2757.9
2022-04-05,2765.5,2769.18,2750.5,1605993694,2759.2
2022-04-06,2739.07,2747.85,2730.66,1321644983,2735.03
2022-04-07,2714.7,2718.5,2693.36,999275955,2695.86
2022-04-08,2706.64,2712.0,2685.52,948355122,2700.39
2022-04-11,2687.54,2711.02,2683.96,742601512,2693.1
2022-04-12,2674.17,2685.08,2658.4,870969540,2666.76
2022-04-13,2677.53,2717.63,2672.6,733240925,2716.49
2022-04-14,2719.34,2720.3,2702.61,665351048,2716.71
2022-04-15,2695.52,2705.41,2685.01,693717683,2696.06
2022-04-18,2685.04,2701.11,2681.37,1024914928,2693.21
2022-04-19,2707.76,2723.98,2705.32,1257385350,2718.89
2022-04-20,2718.49,2724.46,2702.84,1736282680,2718.69
2022-04-21,2725.71,2737.54,2725.04,1002973383,2728.21
2022-04-22,2704.72,2708.58,2690.48,1239909929,2704.71
2022-04-25,2676.67,2680.35,2657.04,1018005341,2657.13
2022-04-26,2674.0,2678.05,2663.83,889941868,2668.31
2022-04-27,2630.58,2641.82,2615.5,1072367495,2639.06
2022-04-28,2656.54,2667.49,2638.37,899168711,2667.49
2022-04-29,2669.18,2696.1,2664.06,975253172,2695.05
2022-05-02,2669.21,2689.91,2667.85,873722720,2687.45
2022-05-03,2690.16,2702.1,2680.46,883402977,2680.46
2022-05-04,2690.45,2696.03,2667.23,1181019910,2677.57
2022-05-06,2650.89,2652.51,2635.97,1333935834,2644.51
2022-05-09,2634.32,2642.75,2606.08,892652722,2610.81
2022-05-10,2590.13,2602.75,2553.01,841463317,2596.56
2022-05-11,2586.52,2599.11,2579.09,679509759,2592.27
2022-05-12,2569.5,2591.57,2546.8,900330795,2550.08
2022-05-13,2570.01,2605.84,2565.96,788539195,2604.24
2022-05-16,2624.69,2629.2,2593.61,780198956,2596.58
2022-05-17,2603.58,2621.84,2603.58,873519449,2620.44
2022-05-18,2634.75,2644.13,2618.0,870268210,2625.98
2022-05-19,2576.24,2597.79,2568.54,677595162,2592.34
2022-05-20,2605.78,2641.68,2605.38,755652901,2639.29
2022-05-23,2651.63,2653.87,2634.29,644204838,2647.38
2022-05-24,2638.94,2646.99,2605.87,851235794,2605.87
2022-05-25,2621.75,2630.17,2602.94,712611488,2617.22
2022-05-26,2616.99,2641.91,2602.01,595849280,2612.45
2022-05-27,2640.75,2644.71,2631.49,590813776,2638.05
2022-05-30,2662.31,2672.74,2654.18,469797632,2669.66
2022-05-31,2666.88,2685.9,2654.32,671679086,2685.9
2022-06-02,2670.74,2674.0,2653.59,525259148,2658.99
2022-06-03,2679.57,2681.51,2663.0,562469813,2670.65
2022-06-07,2659.27,2662.04,2622.78,524710380,2626.34
2022-06-08,2633.53,2639.52,2621.96,576389702,2626.15
2022-06-09,2618.92,2627.88,2606.61,814882844,2625.44
2022-06-10,2596.37,2602.8,2583.74,724089803,2595.87
2022-06-13,2550.21,2550.32,2504.51,660309279,2504.51
2022-06-14,2472.96,2503.17,2457.39,671756827,2492.97
2022-06-15,2490.01,2495.54,2436.04,714143493,2447.38
2022-06-16,2481.66,2500.36,2447.33,584041265,2451.41
2022-06-17,2409.72,2441.34,2396.47,634896746,2440.93
2022-06-20,2449.89,2449.89,2372.35,592701890,2391.03
2022-06-21,2402.99,2423.48,2385.6,479678348,2408.93
2022-06-22,2417.11,2418.05,2342.81,532138957,2342.81
2022-06-23,2347.84,2361.23,2306.48,749660688,2314.32
2022-06-24,2327.11,2373.48,2319.99,654445552,2366.6
2022-06-27,2383.2,2418.94,2365.86,510587331,2401.92
2022-06-28,2405.2,2422.1,2393.96,564985557,2422.09
2022-06-29,2387.1,2393.25,2375.45,422127378,2377.99
2022-06-30,2368.57,2368.57,2332.59,515396401,2332.64
2022-07-01,2342.92,2354.97,2291.49,530345985,2305.42
2022-07-04,2310.73,2318.31,2276.63,467959552,2300.34
2022-07-05,2322.11,2344.08,2309.62,323904543,2341.78
2022-07-06,2330.11,2332.14,2290.33,410732087,2292.01
2022-07-07,2308.97,2344.14,2307.9,340172962,2334.27
2022-07-08,2352.49,2367.84,2348.74,411424871,2350.61
2022-07-11,2357.43,2363.26,2337.82,377108087,2340.27
2022-07-12,2330.88,2333.02,2303.74,379308230,2317.76
2022-07-13,2324.45,2341.19,2312.49,308806098,2328.61
2022-07-14,2316.41,2338.29,2307.69,349137973,2322.32
2022-07-15,2335.12,2337.3,2293.45,319675148,2330.98
2022-07-18,2350.48,2376.5,2344.12,324357054,2375.25
2022-07-19,2367.52,2372.74,2359.59,339377650,2370.97
2022-07-20,2406.29,2410.06,2382.65,333329038,2386.85
2022-07-21,2387.91,2411.96,2387.91,295624147,2409.16
2022-07-22,2405.37,2417.91,2391.48,381596729,2393.14
2022-07-25,2385.65,2412.47,2385.65,323090645,2403.69
2022-07-26,2397.27,2415.39,2395.17,415671406,2412.96
2022-07-27,2412.52,2415.53,2396.19,333587637,2415.53
2022-07-28,2437.57,2443.43,2429.07,491073262,2435.27
2022-07-29,2453.53,2463.05,2442.01,499369222,2451.5
2022-08-01,2444.05,2461.4,2437.13,487160292,2452.25
2022-08-02,2451.0,2451.07,2428.76,549923571,2439.62
2022-08-03,2438.56,2461.45,2433.12,475302377,2461.45
2022-08-04,2478.44,2478.95,2465.32,399964621,2473.11
2022-08-05,2481.43,2497.58,2480.05,409776228,2490.8
2022-08-08,2481.17,2494.0,2477.76,418234294,2493.1
2022-08-09,2493.57,2506.49,2481.36,454363895,2503.46
2022-08-10,2493.7,2494.15,2478.21,479467472,2480.88
2022-08-11,2507.74,2523.78,2506.41,505245846,2523.78
2022-08-12,2519.66,2533.2,2514.31,445546613,2527.94
2022-08-16,2543.05,2546.35,2532.2,398335301,2533.52
2022-08-17,2536.57,2543.15,2512.01,418052960,2516.47
2022-08-18,2499.3,2515.37,2488.09,381627621,2508.05
2022-08-19,2510.72,2510.72,2492.69,459834963,2492.69
2022-08-22,2467.38,2475.77,2457.08,422552201,2462.5
2022-08-23,2449.31,2454.55,2431.83,471166457,2435.34
2022-08-24,2446.18,2454.01,2430.69,423502192,2447.45
2022-08-25,2459.79,2477.26,2455.32,426229583,2477.26
2022-08-26,2489.14,2497.76,2476.75,520091055,2481.03
2022-08-29,2432.06,2432.89,2417.01,448746272,2426.89
2022-08-30,2441.21,2453.91,2433.48,336555412,2450.93
2022-08-31,2433.47,2473.75,2426.14,436246626,2472.05
2022-09-01,2443.0,2443.61,2415.61,580021246,2415.61
2022-09-02,2427.7,2432.37,2402.67,391598680,2409.41
2022-09-05,2410.07,2424.77,2392.63,354737977,2403.68
2022-09-06,2409.72,2422.53,2399.26,294224141,2410.02
2022-09-07,2395.66,2398.4,2365.35,378200299,2376.46
2022-09-08,2393.27,2394.06,2379.06,423620804,2384.28
2022-09-13,2418.59,2453.95,2418.59,367102506,2449.54
2022-09-14,2390.47,2418.42,2381.5,461507522,2411.42
2022-09-15,2416.01,2421.63,2401.83,424110958,2401.83
2022-09-16,2387.56,2395.1,2371.11,440798650,2382.78
2022-09-19,2388.73,2389.85,2352.76,403937473,2355.66
2022-09-20,2373.64,2382.52,2359.84,419340243,2367.85
2022-09-21,2351.54,2360.27,2341.79,378165438,2347.21
2022-09-22,2319.7,2335.11,2309.1,446820270,2332.31
2022-09-23,2331.33,2334.06,2285.71,446460548,2290.0
2022-09-26,2260.8,2260.8,2215.36,621995319,2220.94
2022-09-27,2224.39,2227.35,2197.9,487939509,2223.86
2022-09-28,2206.15,2223.56,2151.6,596136346,2169.29
2022-09-29,2197.75,2210.61,2170.14,508500874,2170.93
2022-09-30,2161.11,2177.2,2134.77,950269674,2155.49
2022-10-04,2189.51,2212.38,2180.84,421003102,2209.38
2022-10-05,2248.85,2253.93,2204.03,855790158,2215.22
2022-10-06,2230.43,2250.87,2223.36,643015745,2237.86
2022-10-07,2217.84,2245.88,2215.08,428682906,2232.84
2022-10-11,2193.02,2193.05,2174.06,859508909,2192.07
2022-10-12,2191.35,2205.02,2181.65,658347571,2202.47
2022-10-13,2198.29,2198.34,2162.87,792452498,2162.87
2022-10-14,2200.66,2220.54,2193.63,513523921,2212.55
2022-10-17,2187.17,2221.05,2177.66,498780636,2219.71
2022-10-18,2249.15,2251.74,2220.71,580891633,2249.95
2022-10-19,2249.35,2266.8,2234.59,895161384,2237.44
2022-10-20,2225.53,2231.52,2200.44,1108102611,2218.09
2022-10-21,2210.59,2224.04,2204.64,637486476,2213.12
2022-10-24,2248.26,2256.67,2229.85,444820460,2236.16
2022-10-25,2237.04,2253.24,2230.75,456770059,2235.07
2022-10-26,2240.7,2258.11,2234.49,563441589,2249.56
2022-10-27,2266.07,2290.56,2262.02,587872005,2288.78
2022-10-28,2276.73,2292.65,2266.44,427245332,2268.4
2022-10-31,2293.75,2295.51,2273.73,401399527,2293.61
2022-11-01,2301.58,2335.57,2297.57,597205901,2335.22
2022-11-02,2326.05,2346.32,2323.37,450634597,2336.87
2022-11-03,2297.45,2342.86,2296.44,550428338,2329.17
2022-11-04,2325.85,2348.43,2316.29,436430311,2348.43
2022-11-07,2360.22,2373.28,2354.22,392508611,2371.79
2022-11-08,2387.2,2400.39,2375.67,500087936,2399.04
2022-11-09,2408.54,2429.65,2403.64,680722009,2424.41
2022-11-10,2405.77,2426.1,2401.99,899127446,2402.23
2022-11-11,2466.9,2486.46,2463.51,758247863,2483.16
2022-11-14,2485.18,2499.43,2470.6,731166034,2474.65
2022-11-15,2482.76,2485.2,2463.65,617401010,2480.33
2022-11-16,2487.0,2487.0,2446.79,657833955,2477.45
2022-11-17,2466.5,2467.39,2442.9,914519167,2442.9
2022-11-18,2448.13,2471.87,2442.87,589585960,2444.48
2022-11-21,2446.05,2448.14,2409.36,544528841,2419.5
2022-11-22,2405.96,2426.4,2401.5,539169320,2405.27
2022-11-23,2424.36,2427.28,2407.58,474789345,2418.01
2022-11-24,2437.51,2441.33,2428.12,481184882,2441.33
2022-11-25,2442.21,2449.66,2433.57,438394239,2437.86
2022-11-28,2425.05,2425.65,2401.95,350496873,2408.27
2022-11-29,2405.54,2433.87,2401.1,550174638,2433.39
2022-11-30,2424.44,2472.53,2421.42,594127344,2472.53
2022-12-01,2501.43,2501.43,2474.33,491383400,2479.84
2022-12-02,2471.5,2471.5,2434.33,468847334,2434.33
2022-12-05,2442.17,2442.22,2413.05,385586134,2419.32
2022-12-06,2397.7,2416.88,2390.2,368635781,2393.16
2022-12-07,2385.87,2394.88,2377.98,332586789,2382.81
2022-12-08,2386.9,2387.95,2357.2,351939439,2371.08
2022-12-09,2382.73,2390.08,2367.25,315674287,2389.04
2022-12-12,2373.58,2381.87,2368.47,499224684,2373.02
2022-12-13,2385.05,2388.27,2364.87,447565388,2372.4
2022-12-14,2380.81,2400.18,2379.44,409799402,2399.25
2022-12-15,2383.83,2392.11,2360.95,375386441,2360.97
2022-12-16,2329.75,2360.44,2326.83,414172006,2360.02
2022-12-19,2350.78,2358.76,2342.28,323987461,2352.17
2022-12-20,2344.73,2353.86,2324.66,358771039,2333.29
2022-12-21,2346.39,2347.0,2325.78,329724466,2328.95
2022-12-22,2340.0,2356.73,2335.75,553052921,2356.73
2022-12-23,2325.86,2333.08,2311.9,366988585,2313.69
2022-12-26,2312.54,2321.92,2304.2,427844636,2317.14
2022-12-27,2327.52,2335.99,2321.48,448498792,2332.79
2022-12-28,2296.45,2296.45,2276.9,405893520,2280.45
2022-12-29,2265.73,2272.67,2236.38,361194425,2236.4
2023-01-02,2249.95,2259.88,2222.37,346344799,2225.67
2023-01-03,2230.98,2230.98,2180.67,410245325,2218.68
2023-01-04,2205.98,2260.06,2198.82,412841149,2255.98
2023-01-05,2268.2,2281.39,2252.97,430977022,2264.65
2023-01-06,2253.4,2300.62,2253.27,398606581,2289.97
2023-01-09,2315.87,2351.06,2312.56,342095527,2350.19
2023-01-10,2348.04,2370.18,2344.18,359914195,2351.31
2023-01-11,2364.05,2369.66,2350.36,369010952,2359.53
2023-01-12,2376.72,2377.8,2358.33,580433350,2365.1
2023-01-13,2377.34,2397.01,2375.78,862230157,2386.09
2023-01-16,2390.06,2410.22,2387.61,517762227,2399.86
2023-01-17,2400.92,2404.0,2374.65,536811108,2379.39
2023-01-18,2380.36,2383.0,2356.84,537392995,2368.32
2023-01-19,2354.56,2380.34,2354.56,370098909,2380.34
2023-01-20,2380.0,2395.97,2372.57,302506895,2395.26
2023-01-25,2426.58,2432.71,2421.51,550087246,2428.57
2023-01-26,2436.18,2468.65,2426.4,486831888,2468.65
2023-01-27,2474.52,2497.4,2464.53,509288123,2484.02
2023-01-30,2484.64,2491.13,2446.59,475410252,2450.47
2023-01-31,2449.92,2457.48,2423.37,617195639,2425.08
2023-02-01,2446.03,2453.29,2433.37,666296326,2449.8
2023-02-02,2481.94,2486.2,2454.6,693116445,2468.88
2023-02-03,2466.54,2485.08,2460.21,496860518,2480.4
2023-02-06,2461.82,2469.42,2438.04,566819415,2438.19
2023-02-07,2440.14,2456.17,2432.4,451159027,2451.71
2023-02-08,2469.42,2487.35,2465.96,415677405,2483.64
2023-02-09,2470.66,2487.14,2466.61,610694361,2481.52
2023-02-10,2470.65,2473.8,2454.74,662365593,2469.73
2023-02-13,2461.96,2462.58,2440.86,486398581,2452.7
2023-02-14,2471.33,2480.34,2459.83,349432106,2465.64
2023-02-15,2473.09,2473.44,2424.16,387066656,2427.9
2023-02-16,2444.06,2475.99,2442.07,388027117,2475.48
2023-02-17,2447.66,2471.51,2445.74,514047410,2451.21
2023-02-20,2453.25,2463.17,2430.27,390012511,2455.12
2023-02-21,2457.51,2466.07,2446.0,494660925,2458.96
2023-02-22,2430.87,2435.98,2416.16,427481883,2417.68
2023-02-23,2430.01,2449.62,2422.62,400991556,2439.09
2023-02-24,2442.49,2452.97,2421.47,369900381,2423.61
2023-02-27,2405.42,2405.56,2383.76,357218105,2402.64
2023-02-28,2417.58,2431.67,2407.29,529789810,2412.85
2023-03-02,2414.61,2440.59,2411.85,428342155,2427.85
2023-03-03,2438.73,2442.1,2423.08,371881849,2432.07
2023-03-06,2452.46,2464.45,2441.07,418813757,2462.62
2023-03-07,2457.04,2475.73,2455.65,450481378,2463.35
2023-03-08,2435.58,2442.61,2426.52,438358914,2431.91
2023-03-09,2440.79,2444.2,2416.25,476374647,2419.09
2023-03-10,2389.82,2400.87,2383.19,413411029,2394.59
2023-03-13,2400.45,2413.24,2369.79,380739619,2410.6
2023-03-14,2390.36,2390.78,2348.19,485075534,2348.97
2023-03-15,2380.09,2395.36,2370.77,443751262,2379.72
2023-03-16,2357.98,2382.79,2346.11,320194084,2377.91
2023-03-17,2403.7,2405.35,2382.8,364175642,2395.69
2023-03-20,2391.87,2405.99,2378.7,346033948,2379.2
2023-03-21,2396.54,2399.52,2383.17,355194640,2388.35
2023-03-22,2411.25,2417.47,2402.78,501412159,2416.96
2023-03-23,2398.27,2424.48,2397.91,567703733,2424.48
2023-03-24,2421.27,2423.76,2399.49,470659232,2414.96
2023-03-27,2423.94,2423.94,2395.97,472847242,2409.22
2023-03-28,2418.69,2434.94,2415.34,524016141,2434.94
2023-03-29,2432.63,2443.95,2428.61,497218499,2443.92
2023-03-30,2452.97,2462.7,2439.43,629052032,2453.16
2023-03-31,2459.94,2481.24,2456.54,722612208,2476.86
2023-04-03,2485.81,2485.81,2467.59,811723687,2472.34
2023-04-04,2475.87,2489.71,2472.79,832555311,2480.51
2023-04-05,2482.61,2497.61,2478.67,632719928,2495.21
2023-04-06,2488.0,2488.0,2458.5,751378076,2459.23
2023-04-07,2478.64,2493.06,2473.89,586992797,2490.41
2023-04-10,2491.68,2519.99,2490.17,717648069,2512.08
2023-04-11,2523.33,2550.97,2514.42,768175552,2547.86
2023-04-12,2546.36,2561.37,2536.23,900749506,2550.64
2023-04-13,2534.71,2561.66,2531.07,841719152,2561.66
2023-04-14,2580.1,2581.74,2560.53,892445555,2571.49
2023-04-17,2570.3,2577.08,2561.14,775752420,2575.91
2023-04-18,2582.23,2582.23,2557.19,896932434,2571.09
2023-04-19,2570.06,2582.11,2568.46,956994366,2575.08
2023-04-20,2566.06,2573.94,2552.06,951423099,2563.11
2023-04-21,2556.7,2559.44,2532.32,970397971,2544.4
2023-04-24,2538.36,2541.89,2518.73,927191299,2523.5
2023-04-25,2531.35,2531.35,2472.33,886421798,2489.02
2023-04-26,2489.49,2498.56,2481.38,1089215527,2484.83
2023-04-27,2484.31,2499.01,2465.83,733499935,2495.81
2023-04-28,2511.79,2517.13,2489.58,777535095,2501.53
2023-05-02,2504.01,2524.42,2503.21,701398536,2524.39
2023-05-03,2510.19,2514.37,2497.83,889609358,2501.4
2023-05-04,2494.82,2502.14,2486.09,810178245,2500.94
2023-05-08,2518.53,2525.84,2511.13,655536077,2513.21
2023-05-09,2512.34,2514.81,2495.63,751646926,2510.06
2023-05-10,2505.96,2510.13,2488.42,635635038,2496.51
2023-05-11,2505.57,2513.82,2490.08,648134386,2491.0
2023-05-12,2487.35,2487.35,2472.45,798229990,2475.42
2023-05-15,2469.8,2479.35,2455.99,484564791,2479.35
2023-05-16,2494.4,2498.54,2474.9,628743773,2480.24
2023-05-17,2479.65,2498.37,2475.02,564411579,2494.66
2023-05-18,2511.09,2515.4,2500.01,572764581,2515.4
2023-05-19,2530.83,2538.31,2524.89,570097445,2537.79
2023-05-22,2540.03,2564.09,2533.5,593619969,2557.08
2023-05-23,2565.8,2577.32,2561.1,576045359,2567.55
2023-05-24,2557.11,2572.21,2555.04,1072440018,2567.45
2023-05-25,2570.64,2575.05,2551.49,917553486,2554.69
2023-05-26,2561.94,2567.5,2553.79,634759104,2558.81
2023-05-30,2582.41,2586.22,2574.82,641646565,2585.52
2023-05-31,2586.03,2596.31,2575.98,686186797,2577.12
2023-06-01,2572.56,2580.15,2565.0,675233437,2569.17
2023-06-02,2586.27,2601.38,2583.88,569619542,2601.36
2023-06-05,2617.43,2618.62,2608.01,545879707,2615.41
2023-06-07,2623.46,2629.92,2613.68,537616723,2615.6
2023-06-08,2609.21,2612.39,2595.33,581325177,2610.85
2023-06-09,2624.15,2644.7,2618.45,583219035,2641.16
2023-06-12,2647.49,2650.45,2623.43,557056391,2629.35
2023-06-13,2644.43,2645.62,2633.52,694320536,2637.95
2023-06-14,2640.81,2642.86,2614.25,654404452,2619.08
2023-06-15,2629.24,2634.22,2602.52,582437342,2608.54
2023-06-16,2623.57,2625.79,2612.21,673673049,2625.79
2023-06-19,2618.06,2619.44,2600.49,719549044,2609.5
2023-06-20,2602.83,2610.03,2596.82,722540797,2604.91
2023-06-21,2599.19,2600.97,2579.52,659798470,2582.63
2023-06-22,2575.65,2597.76,2575.65,613221379,2593.7
2023-06-23,2599.04,2600.81,2568.07,528307350,2570.1
2023-06-26,2568.65,2585.31,2562.03,481750510,2582.2
2023-06-27,2581.02,2582.0,2568.52,538509244,2581.39
2023-06-28,2590.52,2590.52,2559.46,488767961,2564.19
2023-06-29,2564.02,2577.69,2550.02,604508630,2550.02
2023-06-30,2558.43,2571.03,2541.72,510933786,2564.28
2023-07-03,2580.89,2604.63,2580.49,618006181,2602.47
2023-07-04,2604.72,2607.66,2591.86,674410584,2593.31
2023-07-05,2593.47,2601.99,2578.66,601088685,2579.0
2023-07-06,2574.75,2575.45,2550.67,531900313,2556.29
2023-07-07,2547.41,2547.41,2515.07,613265045,2526.71
2023-07-10,2528.08,2539.63,2517.67,561821159,2520.7
2023-07-11,2538.84,2562.49,2534.48,594134894,2562.49
2023-07-12,2557.61,2574.73,2554.26,696924185,2574.72
2023-07-13,2589.89,2602.21,2587.75,585660777,2591.23
2023-07-14,2607.47,2628.3,2603.36,569815109,2628.3
2023-07-17,2617.67,2627.12,2611.55,550569962,2619.0
2023-07-18,2624.59,2626.89,2600.67,493202186,2607.62
2023-07-19,2622.24,2622.54,2598.52,440073850,2608.24
2023-07-20,2595.38,2611.34,2589.29,372364710,2600.23
2023-07-21,2581.06,2609.76,2570.58,501871967,2609.76
2023-07-24,2608.47,2636.06,2595.21,529363268,2628.53
2023-07-25,2643.35,2646.71,2621.6,723471549,2636.46
2023-07-26,2638.76,2639.21,2580.98,834106504,2592.36
2023-07-27,2599.82,2617.61,2586.36,594162667,2603.81
2023-07-28,2593.67,2609.54,2586.33,503267298,2608.32
2023-07-31,2628.87,2639.45,2622.21,454242638,2632.58
2023-08-01,2644.34,2668.21,2639.1,493643248,2667.07
2023-08-02,2651.53,2660.9,2611.77,704673842,2616.47
2023-08-03,2624.76,2625.45,2591.3,789416273,2605.39
2023-08-04,2606.17,2612.3,2598.38,645750159,2602.8
2023-08-07,2591.58,2607.36,2580.71,504070760,2580.71
2023-08-08,2598.29,2601.41,2568.15,638418712,2573.98
2023-08-09,2580.6,2608.98,2576.21,467526732,2605.12
2023-08-10,2592.4,2601.56,2590.02,568155109,2601.56
2023-08-11,2611.25,2616.84,2589.94,675389953,2591.26
2023-08-14,2586.51,2592.91,2561.88,624377647,2570.87
2023-08-16,2550.13,2550.53,2520.87,685135617,2525.64
2023-08-17,2512.92,2520.56,2482.06,735132744,2519.85
2023-08-18,2495.18,2519.6,2489.63,557784633,2504.5
2023-08-21,2511.7,2524.41,2505.59,399458711,2508.8
2023-08-22,2528.39,2533.43,2509.53,471808571,2515.74
2023-08-23,2510.0,2517.51,2499.89,547169704,2505.5
2023-08-24,2531.78,2539.44,2520.73,441140168,2537.68
2023-08-25,2505.39,2526.37,2502.05,577383852,2519.14
2023-08-28,2534.42,2543.41,2525.64,483587568,2543.41
2023-08-29,2550.76,2556.98,2545.27,441365852,2552.16
2023-08-30,2575.42,2578.62,2561.22,364003001,2561.22
2023-08-31,2564.45,2568.06,2547.72,473168805,2556.27
2023-09-01,2551.93,2568.42,2551.04,493367317,2563.71
2023-09-04,2566.93,2584.55,2560.32,342072516,2584.55
2023-09-05,2578.91,2586.65,2575.19,384579023,2582.18
2023-09-06,2577.41,2585.98,2560.09,422126144,2563.34
2023-09-07,2554.87,2562.42,2539.24,377270533,2548.26
2023-09-08,2546.07,2550.96,2530.05,396289098,2547.68
2023-09-11,2549.88,2556.89,2540.44,411070381,2556.88
2023-09-12,2566.42,2568.55,2535.15,359409844,2536.58
2023-09-13,2536.22,2549.38,2528.18,417576035,2534.7
2023-09-14,2544.89,2572.89,2541.11,412509123,2572.89
2023-09-15,2574.98,2611.0,2572.37,441729809,2601.28
2023-09-18,2588.69,2596.55,2573.26,416289507,2574.72
2023-09-19,2579.36,2583.25,2555.46,462342076,2559.21
2023-09-20,2556.55,2566.62,2551.12,414667757,2559.74
2023-09-21,2544.81,2549.63,2514.96,394676191,2514.97
2023-09-22,2491.45,2513.26,2486.14,433184441,2508.13
2023-09-25,2504.1,2509.38,2486.44,438614599,2495.76
2023-09-26,2493.64,2495.0,2461.59,427476174,2462.97
2023-09-27,2447.99,2469.72,2445.51,366240767,2465.07
2023-10-04,2435.78,2435.78,2402.84,424858687,2405.69
2023-10-05,2423.35,2426.61,2402.5,451722351,2403.6
2023-10-06,2408.81,2421.18,2403.92,289391533,2408.73
2023-10-10,2436.58,2448.24,2402.44,410308789,2402.58
2023-10-31,2318.39,2322.45,2273.97,394982283,2277.99
2023-11-02,2334.96,2351.91,2333.41,377461502,2343.12
2023-11-03,2365.59,2370.28,2351.83,567539109,2368.34
2023-11-06,2399.8,2502.37,2395.03,528584832,2502.37
2023-11-07,2476.35,2476.35,2418.74,438126512,2440.42
